HGNC ID	Approved symbol	RefSeq IDs	NCBI Gene ID	Ensembl gene ID	UniProt ID(supplied by UniProt)
HGNC:49143	GRAMD4P8		100631247	ENSG00000270930	
HGNC:4562	GRAP	NM_006613	10750	ENSG00000154016	Q13588
HGNC:4563	GRAP2	NM_004810	9402	ENSG00000100351	O75791
HGNC:37240	GRAPL	NM_001129778	400581	ENSG00000189152	Q8TC17
HGNC:26214	GRAPL-AS1	NR_160285	79999		
HGNC:55226	GRAPLDR			ENSG00000262292	
HGNC:30963	GRASLND	NR_033997	386597	ENSG00000228203	
HGNC:4566	GRB2	NM_002086	2885	ENSG00000177885	P62993
HGNC:4567	GRB7	NM_005310	2886	ENSG00000141738	Q14451
HGNC:4564	GRB10	NM_005311	2887	ENSG00000106070	Q13322
HGNC:4565	GRB14	NM_004490	2888	ENSG00000115290	Q14449
HGNC:24885	GREB1	NM_014668	9687	ENSG00000196208	Q4ZG55
HGNC:31042	GREB1L	NM_024935	80000	ENSG00000141449	Q9C091
HGNC:55323	GREB1L-DT		101927496	ENSG00000265984	
HGNC:2001	GREM1	NM_013372	26585	ENSG00000166923	O60565
HGNC:55411	GREM1-AS1	NR_109767	100131315	ENSG00000259721	
HGNC:17655	GREM2	NM_022469	64388	ENSG00000180875	Q9H772
HGNC:27549	GREP1	NR_033861	283875	ENSG00000262152	
HGNC:4569	GRH				
HGNC:17923	GRHL1	NM_014552	29841	ENSG00000134317	Q9NZI5
HGNC:2799	GRHL2	NM_024915	79977	ENSG00000083307	Q6ISB3
HGNC:55466	GRHL2-DT		107986962		
HGNC:25839	GRHL3	NM_021180	57822	ENSG00000158055	Q8TE85
HGNC:41119	GRHL3-AS1		105376871	ENSG00000232298	
HGNC:4570	GRHPR	NM_012203	9380	ENSG00000137106	Q9UBQ7
HGNC:4571	GRIA1		2890	ENSG00000155511	P42261
HGNC:4572	GRIA2		2891	ENSG00000120251	P42262
HGNC:4573	GRIA3	NM_000828	2892	ENSG00000125675	P42263
HGNC:4574	GRIA4		2893	ENSG00000152578	P48058
HGNC:4575	GRID1	NM_017551	2894	ENSG00000182771	Q9ULK0
HGNC:44131	GRID1-AS1	NR_038986	100507470		
HGNC:4576	GRID2		2895	ENSG00000152208	O43424
HGNC:18464	GRID2IP	NM_001145118	392862	ENSG00000215045	A4D2P6
HGNC:4577	GRIFIN		402635	ENSG00000275572	A4D1Z8
HGNC:4578	GRIK				
HGNC:4579	GRIK1		2897	ENSG00000171189	P39086
HGNC:16458	GRIK1-AS1	NR_027021	642976	ENSG00000174680	
HGNC:1282	GRIK1-AS2	NR_033368	100379661		
HGNC:4580	GRIK2		2898	ENSG00000164418	Q13002
HGNC:4581	GRIK3	NM_000831	2899	ENSG00000163873	Q13003
HGNC:4582	GRIK4	NM_014619	2900	ENSG00000149403	Q16099
HGNC:4583	GRIK5		2901	ENSG00000105737	Q16478
HGNC:4584	GRIN1	NM_007327	2902	ENSG00000176884	Q05586
HGNC:4585	GRIN2A			ENSG00000183454	Q12879
HGNC:4586	GRIN2B		2904	ENSG00000273079	Q13224
HGNC:4587	GRIN2C		2905	ENSG00000161509	Q14957
HGNC:4588	GRIN2D		2906	ENSG00000105464	O15399
HGNC:16767	GRIN3A		116443	ENSG00000198785	Q8TCU5
HGNC:16768	GRIN3B		116444	ENSG00000116032	O60391
HGNC:4589	GRINA	NM_001009184	2907	ENSG00000178719	Q7Z429
HGNC:18708	GRIP1		23426	ENSG00000155974	Q9Y3R0
HGNC:23841	GRIP2	NM_001080423	80852	ENSG00000144596	Q9C0E4
HGNC:18706	GRIPAP1	NM_207672	56850	ENSG00000068400	Q4V328
HGNC:10013	GRK1	NM_002929	6011	ENSG00000185974	Q15835
HGNC:289	GRK2	NM_001619	156	ENSG00000173020	P25098
HGNC:290	GRK3	NM_005160	157	ENSG00000100077	P35626
HGNC:55679	GRK3-AS1		100996404	ENSG00000234884	
HGNC:4543	GRK4	NM_005307	2868	ENSG00000125388	P32298
HGNC:4544	GRK5	NM_005308	2869	ENSG00000198873	P34947
HGNC:49478	GRK5-IT1	XR_246196	101927868	ENSG00000228485	
HGNC:4545	GRK6	NM_002082	2870	ENSG00000198055	P43250
HGNC:4547	GRK6P1		2871	ENSG00000215571	
HGNC:17031	GRK7	NM_139209	131890	ENSG00000114124	Q8WTQ7
HGNC:4590	GRL				
HGNC:4593	GRM1	NM_000838	2911	ENSG00000152822	Q13255
HGNC:4594	GRM2		2912	ENSG00000164082	Q14416
HGNC:4595	GRM3		2913	ENSG00000198822	Q14832
HGNC:40264	GRM3-AS1		112268007	ENSG00000233073	
HGNC:4596	GRM4		2914	ENSG00000124493	Q14833
HGNC:4597	GRM5	NM_000842	2915	ENSG00000168959	P41594
HGNC:40265	GRM5-AS1			ENSG00000255082	
HGNC:55419	GRM5P1	NR_027044	440040	ENSG00000205035	
HGNC:4598	GRM6		2916	ENSG00000113262	O15303
HGNC:4599	GRM7	NM_000844	2917	ENSG00000196277	Q14831
HGNC:40267	GRM7-AS1			ENSG00000236202	
HGNC:40266	GRM7-AS2			ENSG00000237665	
HGNC:42444	GRM7-AS3		101927347	ENSG00000226258	
HGNC:4600	GRM8		2918	ENSG00000179603	O00222
HGNC:40268	GRM8-AS1	NR_110194	101928333	ENSG00000236340	
HGNC:4601	GRN	NM_002087	2896	ENSG00000030582	P28799
HGNC:4605	GRP	NM_002091	2922	ENSG00000134443	P07492
HGNC:4608	GRP78				
HGNC:19696	GRPEL1	NM_025196	80273	ENSG00000109519	Q9HAV7
HGNC:21060	GRPEL2	NM_152407	134266	ENSG00000164284	Q8TAA5
HGNC:48999	GRPEL2-AS1		106144529	ENSG00000253618	
HGNC:41969	GRPEL2P1			ENSG00000233211	
HGNC:41970	GRPEL2P2		100129994	ENSG00000225814	
HGNC:41971	GRPEL2P3		100129871	ENSG00000230682	
HGNC:4609	GRPR	NM_005314	2925	ENSG00000126010	P30550
HGNC:4610	GRSF1	NM_002092	2926	ENSG00000132463	Q12849
HGNC:20310	GRTP1	NM_024719	79774	ENSG00000139835	Q5TC63
HGNC:39917	GRTP1-AS1			ENSG00000225083	
HGNC:21270	GRWD1	NM_031485	83743	ENSG00000105447	Q9BQ67
HGNC:31673	GRXCR1	NM_001080476	389207	ENSG00000215203	A8MXD5
HGNC:33862	GRXCR2		643226	ENSG00000204928	A6NFK2
HGNC:30229	G0S2	NM_015714	50486	ENSG00000123689	P27469
HGNC:28042	GSAP	NM_017439	54103	ENSG00000186088	A4D1B5
HGNC:4611	GSAS				
HGNC:4612	GSC		145258	ENSG00000133937	P56915
HGNC:53074	GSC-DT				
HGNC:4613	GSC2	NM_005315	2928	ENSG00000063515	O15499
HGNC:13311	GSDMA	NM_178171	284110	ENSG00000167914	Q96QA5
HGNC:23690	GSDMB	NM_018530	55876	ENSG00000073605	Q8TAX9
HGNC:7151	GSDMC		56169	ENSG00000147697	Q9BYG8
HGNC:25697	GSDMD	NM_024736	79792	ENSG00000104518	P57764
HGNC:2810	GSDME	NM_004403	1687	ENSG00000105928	O60443
HGNC:28979	GSE1	NM_014615	23199	ENSG00000131149	Q14687
HGNC:48645	GSEC	NR_033839	399972	ENSG00000280832	
HGNC:19716	GSG1	NM_031289	83445	ENSG00000111305	Q2KHT4
HGNC:28283	GSG1L	NM_144675	146395	ENSG00000169181	Q6UXU4
HGNC:51826	GSG1L2		644070	ENSG00000214978	A8MUP6
HGNC:4614	GSK1				
HGNC:4615	GSK2				
HGNC:4616	GSK3A		2931	ENSG00000105723	P49840
HGNC:4617	GSK3B		2932	ENSG00000082701	P49841
HGNC:55635	GSK3B-DT		107986119	ENSG00000242622	
HGNC:20343	GSKIP	NM_016472	51527	ENSG00000100744	Q9P0R6
HGNC:4618	GSL				
HGNC:4619	GSM1				
HGNC:4620	GSN	NM_000177	2934	ENSG00000148180	P06396
HGNC:23372	GSN-AS1		57000	ENSG00000235865	Q9NRJ2
HGNC:4621	GSPT1	NM_002094	2935	ENSG00000103342	P15170
HGNC:4622	GSPT2		23708	ENSG00000189369	Q8IYD1
HGNC:4623	GSR		2936	ENSG00000104687	P00390
HGNC:4624	GSS		2937	ENSG00000100983	P48637
HGNC:4625	GST12				
HGNC:4626	GSTA1		2938	ENSG00000243955	P08263
HGNC:4627	GSTA2	NM_000846	2939	ENSG00000244067	P09210
HGNC:4628	GSTA3		2940	ENSG00000174156	Q16772
HGNC:4629	GSTA4	NM_001512	2941	ENSG00000170899	O15217
HGNC:19662	GSTA5	NM_153699	221357	ENSG00000182793	Q7RTV2
HGNC:4630	GSTA6P	NG_001135	2942	ENSG00000223622	
HGNC:4631	GSTA7P	NR_033760	730152	ENSG00000237674	
HGNC:49903	GSTA8P		100420627	ENSG00000220377	
HGNC:49902	GSTA9P		100174857	ENSG00000243236	
HGNC:49904	GSTA10P		647177	ENSG00000230845	
HGNC:49905	GSTA11P		647175	ENSG00000230375	
HGNC:49906	GSTA12P		647169	ENSG00000217228	
HGNC:25806	GSTCD	NM_024751	79807	ENSG00000138780	Q8NEC7
HGNC:41117	GSTCD-AS1	NR_125927	101929529	ENSG00000251175	
HGNC:16906	GSTK1	NM_015917	373156	ENSG00000197448	Q9Y2Q3
HGNC:4632	GSTM1	NM_000561	2944	ENSG00000134184	P09488
HGNC:4634	GSTM2	NM_000848	2946	ENSG00000213366	P28161
HGNC:38009	GSTM2P1	NR_002932	442245	ENSG00000218803	
HGNC:4635	GSTM3	NM_000849	2947	ENSG00000134202	P21266
HGNC:16606	GSTM3P1	NG_001040	170523	ENSG00000227693	
HGNC:38006	GSTM3P2	NG_021533	100421057	ENSG00000226878	
HGNC:4636	GSTM4	NM_000850	2948	ENSG00000168765	Q03013
HGNC:4637	GSTM5	NM_000851	2949	ENSG00000134201	P46439
HGNC:4633	GSTM5P1	NG_012650	100505557	ENSG00000236062	
HGNC:13312	GSTO1	NM_004832	9446	ENSG00000148834	P78417
HGNC:23064	GSTO2	NM_183239	119391	ENSG00000065621	Q9H4Y5
HGNC:23065	GSTO3P	NG_005668	344813	ENSG00000232829	
HGNC:4638	GSTP1	NM_000852	2950	ENSG00000084207	P09211
HGNC:4640	GSTP1P1		2951	ENSG00000257569	
HGNC:4639	GSTPL				
HGNC:4641	GSTT1	NM_000853	2952	ENSG00000277656	P30711
HGNC:51839	GSTT1-AS1	NR_132348	106099130		
HGNC:4642	GSTT2	NM_000854	2953	ENSG00000099984	P0CG29
HGNC:33437	GSTT2B	NM_001080843	653689	ENSG00000133433	P0CG30
HGNC:55078	GSTT3P			ENSG00000224205	
HGNC:26930	GSTT4	NM_001358664	25774	ENSG00000276950	A0A1W2PR19
HGNC:33606	GSTTP2	NR_003082	653399		
HGNC:4643	GSTZ1	NM_145870	2954	ENSG00000100577	O43708
HGNC:20374	GSX1	NM_145657	219409	ENSG00000169840	Q9H4S2
HGNC:24959	GSX2	NM_133267	170825	ENSG00000180613	Q9BZM3
HGNC:4644	GTA				
HGNC:4645	GTBP				
HGNC:20887	GTDC1	NM_024659	79712	ENSG00000121964	Q4AE62
HGNC:4646	GTF2A1	NM_015859	2957	ENSG00000165417	P52655
HGNC:30727	GTF2A1L	NM_006872	11036	ENSG00000242441	Q9UNN4
HGNC:4647	GTF2A2	NM_004492	2958	ENSG00000140307	P52657
HGNC:4648	GTF2B	NM_001514	2959	ENSG00000137947	Q00403
HGNC:4649	GTF2D1				
HGNC:4650	GTF2E1	NM_005513	2960	ENSG00000153767	P29083
HGNC:4651	GTF2E2	NM_002095	2961	ENSG00000197265	P29084
HGNC:4652	GTF2F1	NM_002096	2962	ENSG00000125651	P35269
HGNC:4653	GTF2F2	NM_004128	2963	ENSG00000188342	P13984
HGNC:4654	GTF2F2P1	NG_003013	2964	ENSG00000251254	
HGNC:39092	GTF2F2P2		728633	ENSG00000233910	
HGNC:4655	GTF2H1	NM_005316	2965	ENSG00000110768	P32780
HGNC:4656	GTF2H2	NM_001515	2966	ENSG00000145736	Q13888
HGNC:31393	GTF2H2B	NM_001098729	653238	ENSG00000226259	
HGNC:31394	GTF2H2C	NM_001098728	728340	ENSG00000183474	Q6P1K8
HGNC:35418	GTF2H2C_2	NM_001042490	730394		Q6P1K8
HGNC:4657	GTF2H3	NM_001516	2967	ENSG00000111358	Q13889
HGNC:4658	GTF2H4	NM_001517	2968	ENSG00000213780	Q92759
HGNC:21157	GTF2H5	NM_207118	404672	ENSG00000272047	Q6ZYL4
HGNC:4659	GTF2I	NM_032999	2969	ENSG00000263001	P78347
HGNC:55572	GTF2I-AS1	NR_110044	101926943	ENSG00000232729	
HGNC:4660	GTF2IP1		2970	ENSG00000277053	
HGNC:16082	GTF2IP2		338448	ENSG00000226930	
HGNC:42640	GTF2IP3	NG_023043	645686	ENSG00000187721	
HGNC:51716	GTF2IP4		100093631	ENSG00000233369	
HGNC:51717	GTF2IP5		100420546	ENSG00000224316	
HGNC:51718	GTF2IP6		101927390	ENSG00000266736	
HGNC:51720	GTF2IP7			ENSG00000227038	
HGNC:51719	GTF2IP8		101927717	ENSG00000276318	
HGNC:51721	GTF2IP9			ENSG00000251451	
HGNC:51722	GTF2IP10				
HGNC:51724	GTF2IP11			ENSG00000255199	
HGNC:51723	GTF2IP12			ENSG00000283050	
HGNC:51725	GTF2IP13			ENSG00000272556	
HGNC:51726	GTF2IP14			ENSG00000226002	
HGNC:51727	GTF2IP15				
HGNC:51728	GTF2IP16				
HGNC:51729	GTF2IP17				
HGNC:51730	GTF2IP18				
HGNC:51731	GTF2IP19				
HGNC:51732	GTF2IP20		441124	ENSG00000272645	
HGNC:51733	GTF2IP21				
HGNC:51734	GTF2IP22			ENSG00000259095	
HGNC:51735	GTF2IP23			ENSG00000230295	
HGNC:4661	GTF2IRD1	NM_016328	9569	ENSG00000006704	Q9UHL9
HGNC:44136	GTF2IRD1P1	NR_003934	729156	ENSG00000230583	
HGNC:30775	GTF2IRD2	NM_173537	84163	ENSG00000196275	Q86UP8
HGNC:33125	GTF2IRD2B	NM_001003795	389524	ENSG00000174428	Q6EKJ0
HGNC:33127	GTF2IRD2P1	NR_002164	401375	ENSG00000214544	
HGNC:4662	GTF3A	NM_002097	2971	ENSG00000122034	Q92664
HGNC:49744	GTF3AP1	NG_007341	100135064	ENSG00000237274	
HGNC:49745	GTF3AP2			ENSG00000258966	
HGNC:49746	GTF3AP3				
HGNC:49747	GTF3AP4	NG_024707	100420593		
HGNC:49748	GTF3AP5	NG_022529	100128217	ENSG00000225816	
HGNC:49749	GTF3AP6	NG_007340	100135063	ENSG00000229982	
HGNC:4663	GTF3B				
HGNC:11549	GTF3BAP1				
HGNC:11550	GTF3BAP2				
HGNC:11552	GTF3BAP3				
HGNC:4664	GTF3C1	NM_001520	2975	ENSG00000077235	Q12789
HGNC:4665	GTF3C2		2976	ENSG00000115207	Q8WUA4
HGNC:40269	GTF3C2-AS1		100505624	ENSG00000234945	
HGNC:55699	GTF3C2-AS2		105374363	ENSG00000234072	
HGNC:4666	GTF3C3		9330	ENSG00000119041	Q9Y5Q9
HGNC:4667	GTF3C4		9329	ENSG00000125484	Q9UKN8
HGNC:4668	GTF3C5	NM_001122823	9328	ENSG00000148308	Q9Y5Q8
HGNC:20872	GTF3C6	NM_138408	112495	ENSG00000155115	Q969F1
HGNC:55023	GTF3C6P1	NG_022679	100129001	ENSG00000215085	
HGNC:55024	GTF3C6P2	NG_022688	644563	ENSG00000213569	
HGNC:55025	GTF3C6P3	NG_022554	646745	ENSG00000270196	
HGNC:4669	GTPBP1	NM_004286	9567	ENSG00000100226	O00178
HGNC:4670	GTPBP2		54676	ENSG00000172432	Q9BX10
HGNC:14880	GTPBP3	NM_032620	84705	ENSG00000130299	Q969Y2
HGNC:21535	GTPBP4	NM_012341	23560	ENSG00000107937	Q9BZE4
HGNC:30189	GTPBP6	NM_012227	8225	ENSG00000178605	O43824
HGNC:25007	GTPBP8	NM_014170	29083	ENSG00000163607	Q8N3Z3
HGNC:25106	GTPBP10	NM_033107	85865	ENSG00000105793	A4D1E9
HGNC:4671	GTS				
HGNC:18406	GTSCR1	NR_160904	220158	ENSG00000263417	Q86UQ5
HGNC:13698	GTSE1	NM_016426	51512	ENSG00000075218	Q9NYZ3
HGNC:27163	GTSE1-DT	NR_024009	150384	ENSG00000277232	
HGNC:26565	GTSF1	NM_144594	121355	ENSG00000170627	Q8WW33
HGNC:16198	GTSF1L	NM_176791	149699	ENSG00000124196	Q9H1H1
HGNC:4672	GUC1A2				
HGNC:4673	GUC1A3				
HGNC:4674	GUC1A4				
HGNC:4675	GUC1B3				
HGNC:4676	GUC2C				
HGNC:4677	GUC2D				
HGNC:4678	GUCA1A		2978	ENSG00000048545	P43080
HGNC:55126	GUCA1ANB	NM_001370581	114841037	ENSG00000214732	X6R8D5
HGNC:4679	GUCA1B	NM_002098	2979	ENSG00000112599	Q9UMX6
HGNC:4680	GUCA1C	NM_005459	9626	ENSG00000138472	O95843
HGNC:4681	GUCA2				
HGNC:4682	GUCA2A	NM_033553	2980	ENSG00000197273	Q02747
HGNC:4683	GUCA2B	NM_007102	2981	ENSG00000044012	Q16661
HGNC:14237	GUCD1	NM_031444	83606	ENSG00000138867	Q96NT3
HGNC:4685	GUCY1A1		2982	ENSG00000164116	Q02108
HGNC:4684	GUCY1A2	NM_001256424	2977	ENSG00000152402	P33402
HGNC:4687	GUCY1B1		2983	ENSG00000061918	Q02153
HGNC:4686	GUCY1B2	NR_003923	2974	ENSG00000123201	O75343
HGNC:4688	GUCY2C	NM_004963	2984	ENSG00000070019	P25092
HGNC:4689	GUCY2D	NM_000180	3000	ENSG00000132518	Q02846
HGNC:4690	GUCY2EP	NR_024042	390226	ENSG00000204529	
HGNC:4691	GUCY2F	NM_001522	2986	ENSG00000101890	P51841
HGNC:31863	GUCY2GP	XM_497249	390003	ENSG00000243316	
HGNC:4692	GUD				
HGNC:25799	GUF1	NM_021927	60558	ENSG00000151806	Q8N442
HGNC:4693	GUK1	NM_000858	2987	ENSG00000143774	Q16774
HGNC:4694	GUK2		2988		
HGNC:4695	GULOP	NG_001136	2989	ENSG00000234770	
HGNC:18649	GULP1	NM_016315	51454	ENSG00000144366	Q9UBP9
HGNC:4696	GUSB	NM_000181	2990	ENSG00000169919	P08236
HGNC:13670	GUSBP1	NG_008324	728411	ENSG00000183666	Q15486
HGNC:18792	GUSBP2		387036	ENSG00000241549	
HGNC:37301	GUSBP3	NR_027386	653188	ENSG00000253203	
HGNC:18220	GUSBP4	NR_003660	375513	ENSG00000239650	
HGNC:42319	GUSBP5		441046	ENSG00000236296	
HGNC:42320	GUSBP6			ENSG00000224458	
HGNC:42321	GUSBP7		100132456	ENSG00000274455	
HGNC:42322	GUSBP8		441066	ENSG00000227762	
HGNC:42323	GUSBP9		118126072	ENSG00000215630	
HGNC:42324	GUSBP10		642006	ENSG00000224723	
HGNC:42325	GUSBP11		91316	ENSG00000272578	Q6P575
HGNC:42326	GUSBP12		642007	ENSG00000169325	
HGNC:54495	GUSBP13		100287046	ENSG00000198237	
HGNC:54496	GUSBP14		11039	ENSG00000253816	
HGNC:54497	GUSBP15		11042	ENSG00000196302	
HGNC:54498	GUSBP16		653080	ENSG00000253366	
HGNC:54970	GUSBP17		100049076	ENSG00000235558	
HGNC:55770	GUSBP18		643373	ENSG00000215158	
HGNC:55771	GUSBP19		100133050	ENSG00000275374	
HGNC:4697	GUSM				
HGNC:25813	GVINP1	NR_003945	387751	ENSG00000254838	Q7Z2Y8
HGNC:38876	GVINP2	XR_078437	100128135	ENSG00000254781	
HGNC:31424	GVQW1				
HGNC:51239	GVQW3	NM_001282456	100506127	ENSG00000179240	Q3ZCU0
HGNC:4698	GXP1				
HGNC:27482	GXYLT1	NM_173601	283464	ENSG00000151233	Q4G148
HGNC:39676	GXYLT1P1		100101111	ENSG00000230931	
HGNC:39677	GXYLT1P2		441958	ENSG00000224860	
HGNC:50422	GXYLT1P3	NG_021650	100132541	ENSG00000232433	
HGNC:50423	GXYLT1P4	NG_021615	100132441	ENSG00000275026	
HGNC:50424	GXYLT1P5	NG_021619	100131760	ENSG00000276591	
HGNC:50425	GXYLT1P6	NG_021660	100132672	ENSG00000235310	
HGNC:54735	GXYLT1P7	NG_021514	100130488	ENSG00000227265	
HGNC:33383	GXYLT2	NM_001080393	727936	ENSG00000172986	A0PJZ3
HGNC:4699	GYG1	NM_004130	2992	ENSG00000163754	P46976
HGNC:39712	GYG1P1		100132965	ENSG00000251633	
HGNC:39710	GYG1P2		647317	ENSG00000237099	
HGNC:39711	GYG1P3		645506	ENSG00000231095	
HGNC:4700	GYG2	NM_003918	8908	ENSG00000056998	O15488
HGNC:40270	GYG2-AS1			ENSG00000235483	
HGNC:4701	GYG2P1	NG_002811	352887	ENSG00000206159	
HGNC:39713	GYG2P2	NG_027191	100418892		
HGNC:4702	GYPA	NM_002099	2993	ENSG00000170180	P02724
HGNC:4703	GYPB	NM_002100	2994	ENSG00000250361	P06028
HGNC:4704	GYPC	NM_002101	2995	ENSG00000136732	P04921
HGNC:4705	GYPE	NM_002102	2996	ENSG00000197465	P15421
HGNC:4706	GYS1	NM_002103	2997	ENSG00000104812	P13807
HGNC:4707	GYS2	NM_021957	2998	ENSG00000111713	P54840
HGNC:15808	GZF1	NM_022482	64412	ENSG00000125812	Q9H116
HGNC:4708	GZMA	NM_006144	3001	ENSG00000145649	P12544
HGNC:44137	GZMAP1			ENSG00000249454	
HGNC:4709	GZMB	NM_004131	3002	ENSG00000100453	P10144
HGNC:4710	GZMH	NM_033423	2999	ENSG00000100450	P20718
HGNC:4711	GZMK	NM_002104	3003	ENSG00000113088	P49863
HGNC:4712	GZMM	NM_005317	3004	ENSG00000197540	P51124
HGNC:4714	H1-0	NM_005318	3005	ENSG00000189060	P07305
HGNC:4715	H1-1	NM_005325	3024	ENSG00000124610	Q02539
HGNC:4716	H1-2	NM_005319	3006	ENSG00000187837	P16403
HGNC:4717	H1-3	NM_005320	3007	ENSG00000124575	P16402
HGNC:4718	H1-4	NM_005321	3008	ENSG00000168298	P10412
HGNC:4719	H1-5	NM_005322	3009	ENSG00000184357	P16401
HGNC:4720	H1-6	NM_005323	3010	ENSG00000187475	P22492
HGNC:24893	H1-7	NM_181788	341567	ENSG00000187166	Q75WM6
HGNC:18463	H1-8	NM_153833	132243	ENSG00000178804	Q8IZA3
HGNC:30616	H1-9P	NR_024193	373861	ENSG00000188662	P60008
HGNC:4722	H1-10	NM_006026	8971	ENSG00000184897	Q92522
HGNC:27953	H1-10-AS1	NR_026991	339942	ENSG00000206417	Q4G0G2
HGNC:19163	H1-12P	NG_029660	387325	ENSG00000216331	
HGNC:4721	H1FV				
HGNC:4723	H2A				
HGNC:22516	H2AB1	NM_001017990	474382	ENSG00000274183	P0C5Y9
HGNC:18298	H2AB2	NM_001017991	474381	ENSG00000277858	P0C5Z0
HGNC:14455	H2AB3	NM_080720	83740	ENSG00000277745	P0C5Z0
HGNC:18729	H2AC1	NM_170745	221613	ENSG00000164508	Q96QV6
HGNC:18720	H2AC2P	NR_045125	387319	ENSG00000216436	
HGNC:18804	H2AC3P	NG_002685	85303	ENSG00000242387	
HGNC:4734	H2AC4	NM_003513	8335	ENSG00000278463	P04908
HGNC:4728	H2AC5P	NG_029344	10341	ENSG00000234816	
HGNC:4733	H2AC6	NM_003512	8334	ENSG00000180573	Q93077
HGNC:4729	H2AC7	NM_021065	3013	ENSG00000196866	P20671
HGNC:4724	H2AC8	NM_021052	3012	ENSG00000277075	P04908
HGNC:18805	H2AC9P	NG_029661	387323	ENSG00000218281	
HGNC:4732	H2AC10P	NG_000876	8333	ENSG00000218690	
HGNC:4737	H2AC11	NM_021064	8969	ENSG00000196787	P0C0S8
HGNC:13671	H2AC12	NM_080596	85235	ENSG00000274997	Q96KK5
HGNC:4725	H2AC13	NM_003509	8329	ENSG00000196747	P0C0S8
HGNC:4727	H2AC14	NM_021066	8331	ENSG00000276368	Q99878
HGNC:4726	H2AC15	NM_003510	8330	ENSG00000275221	P0C0S8
HGNC:4730	H2AC16	NM_003511	8332	ENSG00000276903	P0C0S8
HGNC:4735	H2AC17	NM_003514	8336	ENSG00000278677	P0C0S8
HGNC:4736	H2AC18	NM_003516	8337	ENSG00000203812	Q6FI13
HGNC:29668	H2AC19	NM_001040874	723790	ENSG00000272196	Q6FI13
HGNC:4738	H2AC20	NM_003517	8338	ENSG00000184260	Q16777
HGNC:20508	H2AC21	NM_175065	317772	ENSG00000184270	Q8IUE6
HGNC:42647	H2ACP1	NG_029174	100509927	ENSG00000223383	
HGNC:54439	H2ACP2	NG_066061	115482716	ENSG00000223951	
HGNC:4731	H2AFK				
HGNC:14456	H2AJ	NM_177925	55766	ENSG00000246705	Q9BTM1
HGNC:53961	H2AL1MP	NG_068484	115482687	ENSG00000285944	
HGNC:53959	H2AL1Q	NG_066059	115482714	ENSG00000249467	
HGNC:53960	H2AL3	NM_001395555	115482686	ENSG00000229674	
HGNC:18417	H2AP	NM_012274	25763	ENSG00000187516	O75409
HGNC:53962	H2AQ1P	NG_066060	115482715	ENSG00000285989	
HGNC:20507	H2AW	NM_033445	92815	ENSG00000181218	Q7L7L0
HGNC:4739	H2AX	NM_002105	3014	ENSG00000188486	P16104
HGNC:4743	H2AX				
HGNC:4744	H2AZ				
HGNC:4741	H2AZ1	NM_002106	3015	ENSG00000164032	P0C0S5
HGNC:40271	H2AZ1-DT		256880	ENSG00000245322	
HGNC:20664	H2AZ2	NM_012412	94239	ENSG00000105968	Q71UI9
HGNC:52775	H2AZ2-DT		105375261	ENSG00000234183	
HGNC:31026	H2AZ2P1	NG_009543	654500	ENSG00000258741	
HGNC:4742	H2AZP1	NG_000922	54049	ENSG00000213440	
HGNC:32279	H2AZP2	NG_005179	346990	ENSG00000253173	
HGNC:38013	H2AZP3	NG_011430	728023	ENSG00000218502	
HGNC:38015	H2AZP4	NG_021792	100462795	ENSG00000255329	
HGNC:38018	H2AZP5		100288330	ENSG00000234612	
HGNC:38019	H2AZP6	NG_022870	100462800	ENSG00000233733	
HGNC:54440	H2AZP7	NG_066070	115482726	ENSG00000253156	
HGNC:4745	H2B				
HGNC:18730	H2BC1	NM_170610	255626	ENSG00000146047	Q96A08
HGNC:18719	H2BC2P	NG_027974	100288742	ENSG00000178762	
HGNC:4751	H2BC3	NM_021062	3018	ENSG00000276410	P33778
HGNC:4757	H2BC4	NM_003526	8347	ENSG00000180596	P62807
HGNC:4747	H2BC5	NM_021063	3017	ENSG00000158373	P58876
HGNC:4753	H2BC6	NM_003523	8344	ENSG00000274290	P62807
HGNC:4752	H2BC7	NM_003522	8343	ENSG00000277224	P62807
HGNC:4746	H2BC8	NM_003518	8339	ENSG00000273802	P62807
HGNC:4755	H2BC9	NM_003524	8345	ENSG00000275713	Q93079
HGNC:4756	H2BC10	NM_003525	8346	ENSG00000278588	P62807
HGNC:4761	H2BC11	NM_021058	8970	ENSG00000124635	P06899
HGNC:13954	H2BC12	NM_080593	85236	ENSG00000197903	O60814
HGNC:4748	H2BC13	NM_003519	8340	ENSG00000185130	Q99880
HGNC:4750	H2BC14	NM_003521	8342	ENSG00000273703	Q99879
HGNC:4749	H2BC15	NM_003520	8341	ENSG00000233822	Q99877
HGNC:4754	H2BC16P	NG_029324	10340	ENSG00000217646	
HGNC:4758	H2BC17	NM_003527	8348	ENSG00000274641	P23527
HGNC:24700	H2BC18	NM_001024599	440689	ENSG00000203814	Q5QNW6
HGNC:20517	H2BC19P	NG_001226	337874	ENSG00000220323	Q6DRA6
HGNC:20516	H2BC20P	NR_036461	337873	ENSG00000261716	Q6DN03
HGNC:4760	H2BC21	NM_003528	8349	ENSG00000184678	Q16778
HGNC:53833	H2BE1	NM_001369125	114483833	ENSG00000285480	A0A2R8Y619
HGNC:4759	H2BFO				
